subdivision,year,month,rainfall_mm
Gangetic West Bengal,1922,NOV,4.7
Gangetic West Bengal,1922,DEC,1.4
Gangetic West Bengal,1923,JAN,0.1
Gangetic West Bengal,1923,FEB,92.2
Gangetic West Bengal,1923,MAR,8.2
Gangetic West Bengal,1923,APR,22.1
Gangetic West Bengal,1923,MAY,71.5
Gangetic West Bengal,1923,JUN,154.3
Gangetic West Bengal,1923,JUL,330.8
Gangetic West Bengal,1923,AUG,405.6
Gangetic West Bengal,1923,SEP,110.1
Gangetic West Bengal,1923,OCT,72.2
Gangetic West Bengal,1923,NOV,16.9
Gangetic West Bengal,1923,DEC,1.2
Gangetic West Bengal,1924,JAN,8.2
Gangetic West Bengal,1924,FEB,5.3
Gangetic West Bengal,1924,MAR,0.3
Gangetic West Bengal,1924,APR,38.5
Gangetic West Bengal,1924,MAY,64.9
Gangetic West Bengal,1924,JUN,181.2
Gangetic West Bengal,1924,JUL,308.0
Gangetic West Bengal,1924,AUG,260.7
Gangetic West Bengal,1924,SEP,254.8
Gangetic West Bengal,1924,OCT,82.1
Gangetic West Bengal,1924,NOV,62.5
Gangetic West Bengal,1924,DEC,0.0
Gangetic West Bengal,1925,JAN,10.7
Gangetic West Bengal,1925,FEB,14.8
Gangetic West Bengal,1925,MAR,28.4
Gangetic West Bengal,1925,APR,78.9
Gangetic West Bengal,1925,MAY,106.2
Gangetic West Bengal,1925,JUN,171.8
Gangetic West Bengal,1925,JUL,305.7
Gangetic West Bengal,1925,AUG,211.2
Gangetic West Bengal,1925,SEP,158.4
Gangetic West Bengal,1925,OCT,184.5
Gangetic West Bengal,1925,NOV,3.1
Gangetic West Bengal,1925,DEC,0.0
Gangetic West Bengal,1926,JAN,26.4
Gangetic West Bengal,1926,FEB,9.5
Gangetic West Bengal,1926,MAR,111.3
Gangetic West Bengal,1926,APR,25.6
Gangetic West Bengal,1926,MAY,85.5
Gangetic West Bengal,1926,JUN,103.7
Gangetic West Bengal,1926,JUL,579.3
Gangetic West Bengal,1926,AUG,431.3
Gangetic West Bengal,1926,SEP,243.7
Gangetic West Bengal,1926,OCT,78.9
Gangetic West Bengal,1926,NOV,0.9
Gangetic West Bengal,1926,DEC,9.1
Gangetic West Bengal,1927,JAN,31.6
Gangetic West Bengal,1927,FEB,37.4
Gangetic West Bengal,1927,MAR,9.1
Gangetic West Bengal,1927,APR,22.3
Gangetic West Bengal,1927,MAY,96.7
Gangetic West Bengal,1927,JUN,227.7
Gangetic West Bengal,1927,JUL,317.4
Gangetic West Bengal,1927,AUG,224.6
Gangetic West Bengal,1927,SEP,161.6
Gangetic West Bengal,1927,OCT,58.6
Gangetic West Bengal,1927,NOV,3.7
Gangetic West Bengal,1927,DEC,0.0
Gangetic West Bengal,1928,JAN,12.8
Gangetic West Bengal,1928,FEB,3.2
Gangetic West Bengal,1928,MAR,1.6
Gangetic West Bengal,1928,APR,51.3
Gangetic West Bengal,1928,MAY,110.9
Gangetic West Bengal,1928,JUN,427.0
Gangetic West Bengal,1928,JUL,428.1
Gangetic West Bengal,1928,AUG,325.1
Gangetic West Bengal,1928,SEP,113.3
Gangetic West Bengal,1928,OCT,149.9
Gangetic West Bengal,1928,NOV,1.7
Gangetic West Bengal,1928,DEC,0.1
Gangetic West Bengal,1929,JAN,42.8
Gangetic West Bengal,1929,FEB,13.2
Gangetic West Bengal,1929,MAR,38.8
Gangetic West Bengal,1929,APR,41.8
Gangetic West Bengal,1929,MAY,52.5
Gangetic West Bengal,1929,JUN,208.1
Gangetic West Bengal,1929,JUL,398.6
Gangetic West Bengal,1929,AUG,297.3
Gangetic West Bengal,1929,SEP,168.3
Gangetic West Bengal,1929,OCT,264.6
Gangetic West Bengal,1929,NOV,0.0
Gangetic West Bengal,1929,DEC,31.4
Gangetic West Bengal,1930,JAN,1.8
Gangetic West Bengal,1930,FEB,12.1
Gangetic West Bengal,1930,MAR,19.9
Gangetic West Bengal,1930,APR,18.6
Gangetic West Bengal,1930,MAY,86.3
Gangetic West Bengal,1930,JUN,186.9
Gangetic West Bengal,1930,JUL,410.7
Gangetic West Bengal,1930,AUG,307.3
Gangetic West Bengal,1930,SEP,200.1
Gangetic West Bengal,1930,OCT,41.1
Gangetic West Bengal,1930,NOV,95.1
Gangetic West Bengal,1930,DEC,1.1
Gangetic West Bengal,1931,JAN,2.2
Gangetic West Bengal,1931,FEB,74.6
Gangetic West Bengal,1931,MAR,27.1
Gangetic West Bengal,1931,APR,22.7
Gangetic West Bengal,1931,MAY,111.5
Gangetic West Bengal,1931,JUN,157.2
Gangetic West Bengal,1931,JUL,368.5
Gangetic West Bengal,1931,AUG,286.7
Gangetic West Bengal,1931,SEP,197.0
Gangetic West Bengal,1931,OCT,168.3
Gangetic West Bengal,1931,NOV,59.0
Gangetic West Bengal,1931,DEC,0.9
Gangetic West Bengal,1932,JAN,0.0
Gangetic West Bengal,1932,FEB,12.9
Gangetic West Bengal,1932,MAR,5.1
Gangetic West Bengal,1932,APR,31.9
Gangetic West Bengal,1932,MAY,196.6
Gangetic West Bengal,1932,JUN,151.1
Gangetic West Bengal,1932,JUL,297.5
Gangetic West Bengal,1932,AUG,259.6
Gangetic West Bengal,1932,SEP,177.7
Gangetic West Bengal,1932,OCT,64.2
Gangetic West Bengal,1932,NOV,110.2
Gangetic West Bengal,1932,DEC,0.0
Gangetic West Bengal,1933,JAN,16.3
Gangetic West Bengal,1933,FEB,53.3
Gangetic West Bengal,1933,MAR,3.7
Gangetic West Bengal,1933,APR,75.6
Gangetic West Bengal,1933,MAY,171.6
Gangetic West Bengal,1933,JUN,326.3
Gangetic West Bengal,1933,JUL,384.9
Gangetic West Bengal,1933,AUG,420.8
Gangetic West Bengal,1933,SEP,266.9
Gangetic West Bengal,1933,OCT,144.8
Gangetic West Bengal,1933,NOV,2.1
Gangetic West Bengal,1933,DEC,0.8
Gangetic West Bengal,1934,JAN,5.5
Gangetic West Bengal,1934,FEB,19.6
Gangetic West Bengal,1934,MAR,0.6
Gangetic West Bengal,1934,APR,39.9
Gangetic West Bengal,1934,MAY,58.6
Gangetic West Bengal,1934,JUN,200.0
Gangetic West Bengal,1934,JUL,209.0
Gangetic West Bengal,1934,AUG,269.6
Gangetic West Bengal,1934,SEP,197.1
Gangetic West Bengal,1934,OCT,85.0
Gangetic West Bengal,1934,NOV,14.9
Gangetic West Bengal,1934,DEC,17.8
Gangetic West Bengal,1935,JAN,12.1
Gangetic West Bengal,1935,FEB,26.3
Gangetic West Bengal,1935,MAR,30.8
Gangetic West Bengal,1935,APR,34.6
Gangetic West Bengal,1935,MAY,33.6
Gangetic West Bengal,1935,JUN,163.4
Gangetic West Bengal,1935,JUL,233.1
Gangetic West Bengal,1935,AUG,298.9
Gangetic West Bengal,1935,SEP,171.1
Gangetic West Bengal,1935,OCT,9.6
Gangetic West Bengal,1935,NOV,0.0
Gangetic West Bengal,1935,DEC,1.6
Gangetic West Bengal,1936,JAN,9.8
Gangetic West Bengal,1936,FEB,12.6
Gangetic West Bengal,1936,MAR,20.3
Gangetic West Bengal,1936,APR,16.4
Gangetic West Bengal,1936,MAY,223.8
Gangetic West Bengal,1936,JUN,299.9
Gangetic West Bengal,1936,JUL,331.4
Gangetic West Bengal,1936,AUG,251.4
Gangetic West Bengal,1936,SEP,253.9
Gangetic West Bengal,1936,OCT,74.7
Gangetic West Bengal,1936,NOV,4.0
Gangetic West Bengal,1936,DEC,7.5
Gangetic West Bengal,1937,JAN,0.0
Gangetic West Bengal,1937,FEB,112.8
Gangetic West Bengal,1937,MAR,8.6
Gangetic West Bengal,1937,APR,16.8
Gangetic West Bengal,1937,MAY,130.3
Gangetic West Bengal,1937,JUN,300.8
Gangetic West Bengal,1937,JUL,265.6
Gangetic West Bengal,1937,AUG,280.4
Gangetic West Bengal,1937,SEP,295.7
Gangetic West Bengal,1937,OCT,109.2
Gangetic West Bengal,1937,NOV,1.9
Gangetic West Bengal,1937,DEC,0.4
Gangetic West Bengal,1938,JAN,15.7
Gangetic West Bengal,1938,FEB,33.1
Gangetic West Bengal,1938,MAR,2.8
Gangetic West Bengal,1938,APR,8.9
Gangetic West Bengal,1938,MAY,234.9
Gangetic West Bengal,1938,JUN,233.7
Gangetic West Bengal,1938,JUL,244.6
Gangetic West Bengal,1938,AUG,310.2
Gangetic West Bengal,1938,SEP,160.8
Gangetic West Bengal,1938,OCT,78.9
Gangetic West Bengal,1938,NOV,14.2
Gangetic West Bengal,1938,DEC,0.0
Gangetic West Bengal,1939,JAN,2.4
Gangetic West Bengal,1939,FEB,23.1
Gangetic West Bengal,1939,MAR,10.9
Gangetic West Bengal,1939,APR,20.2
Gangetic West Bengal,1939,MAY,70.2
Gangetic West Bengal,1939,JUN,250.5
Gangetic West Bengal,1939,JUL,420.2
Gangetic West Bengal,1939,AUG,450.9
Gangetic West Bengal,1939,SEP,207.5
Gangetic West Bengal,1939,OCT,220.6
Gangetic West Bengal,1939,NOV,21.2
Gangetic West Bengal,1939,DEC,0.8
Gangetic West Bengal,1940,JAN,0.1
Gangetic West Bengal,1940,FEB,30.3
Gangetic West Bengal,1940,MAR,103.9
Gangetic West Bengal,1940,APR,18.3
Gangetic West Bengal,1940,MAY,98.9
Gangetic West Bengal,1940,JUN,218.1
Gangetic West Bengal,1940,JUL,236.2
Gangetic West Bengal,1940,AUG,384.3
Gangetic West Bengal,1940,SEP,199.6
Gangetic West Bengal,1940,OCT,58.9
Gangetic West Bengal,1940,NOV,7.3
Gangetic West Bengal,1940,DEC,2.8
Gangetic West Bengal,1941,JAN,29.3
Gangetic West Bengal,1941,FEB,0.4
Gangetic West Bengal,1941,MAR,0.7
Gangetic West Bengal,1941,APR,27.6
Gangetic West Bengal,1941,MAY,87.5
Gangetic West Bengal,1941,JUN,376.1
Gangetic West Bengal,1941,JUL,404.3
Gangetic West Bengal,1941,AUG,396.5
Gangetic West Bengal,1941,SEP,184.4
Gangetic West Bengal,1941,OCT,219.6
Gangetic West Bengal,1941,NOV,74.3
Gangetic West Bengal,1941,DEC,0.4
Gangetic West Bengal,1942,JAN,1.2
Gangetic West Bengal,1942,FEB,16.7
Gangetic West Bengal,1942,MAR,14.7
Gangetic West Bengal,1942,APR,52.0
Gangetic West Bengal,1942,MAY,64.2
Gangetic West Bengal,1942,JUN,144.5
Gangetic West Bengal,1942,JUL,374.9
Gangetic West Bengal,1942,AUG,406.9
Gangetic West Bengal,1942,SEP,384.1
Gangetic West Bengal,1942,OCT,142.6
Gangetic West Bengal,1942,NOV,13.9
Gangetic West Bengal,1942,DEC,0.0
Gangetic West Bengal,1943,JAN,39.4
Gangetic West Bengal,1943,FEB,25.7
Gangetic West Bengal,1943,MAR,16.9
Gangetic West Bengal,1943,APR,85.4
Gangetic West Bengal,1943,MAY,53.6
Gangetic West Bengal,1943,JUN,209.5
Gangetic West Bengal,1943,JUL,418.5
Gangetic West Bengal,1943,AUG,320.5
Gangetic West Bengal,1943,SEP,186.8
Gangetic West Bengal,1943,OCT,90.0
Gangetic West Bengal,1943,NOV,0.0
Gangetic West Bengal,1943,DEC,0.0
Gangetic West Bengal,1944,JAN,60.0
Gangetic West Bengal,1944,FEB,24.4
Gangetic West Bengal,1944,MAR,40.2
Gangetic West Bengal,1944,APR,44.8
Gangetic West Bengal,1944,MAY,36.1
Gangetic West Bengal,1944,JUN,147.5
Gangetic West Bengal,1944,JUL,349.8
Gangetic West Bengal,1944,AUG,477.4
Gangetic West Bengal,1944,SEP,147.0
Gangetic West Bengal,1944,OCT,79.1
Gangetic West Bengal,1944,NOV,0.1
Gangetic West Bengal,1944,DEC,0.0
Gangetic West Bengal,1945,JAN,18.0
Gangetic West Bengal,1945,FEB,13.6
Gangetic West Bengal,1945,MAR,5.1
Gangetic West Bengal,1945,APR,75.7
Gangetic West Bengal,1945,MAY,110.2
Gangetic West Bengal,1945,JUN,196.2
Gangetic West Bengal,1945,JUL,196.3
Gangetic West Bengal,1945,AUG,213.2
Gangetic West Bengal,1945,SEP,198.6
Gangetic West Bengal,1945,OCT,244.2
Gangetic West Bengal,1945,NOV,0.1
Gangetic West Bengal,1945,DEC,0.3
Gangetic West Bengal,1946,JAN,0.0
Gangetic West Bengal,1946,FEB,4.2
Gangetic West Bengal,1946,MAR,11.3
Gangetic West Bengal,1946,APR,131.5
Gangetic West Bengal,1946,MAY,117.6
Gangetic West Bengal,1946,JUN,247.4
Gangetic West Bengal,1946,JUL,297.4
Gangetic West Bengal,1946,AUG,374.2
Gangetic West Bengal,1946,SEP,305.3
Gangetic West Bengal,1946,OCT,196.8
Gangetic West Bengal,1946,NOV,28.3
Gangetic West Bengal,1946,DEC,0.2
Gangetic West Bengal,1947,JAN,3.4
Gangetic West Bengal,1947,FEB,13.1
Gangetic West Bengal,1947,MAR,43.3
Gangetic West Bengal,1947,APR,18.4
Gangetic West Bengal,1947,MAY,104.0
Gangetic West Bengal,1947,JUN,172.7
Gangetic West Bengal,1947,JUL,348.9
Gangetic West Bengal,1947,AUG,292.0
Gangetic West Bengal,1947,SEP,237.4
Gangetic West Bengal,1947,OCT,95.9
Gangetic West Bengal,1947,NOV,0.5
Gangetic West Bengal,1947,DEC,33.5
Gangetic West Bengal,1948,JAN,13.2
Gangetic West Bengal,1948,FEB,44.9
Gangetic West Bengal,1948,MAR,48.4
Gangetic West Bengal,1948,APR,52.6
Gangetic West Bengal,1948,MAY,135.9
Gangetic West Bengal,1948,JUN,200.4
Gangetic West Bengal,1948,JUL,268.4
Gangetic West Bengal,1948,AUG,323.6
Gangetic West Bengal,1948,SEP,214.3
Gangetic West Bengal,1948,OCT,116.7
Gangetic West Bengal,1948,NOV,113.6
Gangetic West Bengal,1948,DEC,0.0
Gangetic West Bengal,1949,JAN,6.8
Gangetic West Bengal,1949,FEB,3.0
Gangetic West Bengal,1949,MAR,33.5
Gangetic West Bengal,1949,APR,114.7
Gangetic West Bengal,1949,MAY,188.9
Gangetic West Bengal,1949,JUN,214.5
Gangetic West Bengal,1949,JUL,325.0
Gangetic West Bengal,1949,AUG,285.5
Gangetic West Bengal,1949,SEP,209.8
Gangetic West Bengal,1949,OCT,110.5
Gangetic West Bengal,1949,NOV,1.3
Gangetic West Bengal,1949,DEC,0.0
Gangetic West Bengal,1950,JAN,0.0
Gangetic West Bengal,1950,FEB,6.5
Gangetic West Bengal,1950,MAR,25.9
Gangetic West Bengal,1950,APR,14.1
Gangetic West Bengal,1950,MAY,101.2
Gangetic West Bengal,1950,JUN,371.1
Gangetic West Bengal,1950,JUL,338.8
Gangetic West Bengal,1950,AUG,373.3
Gangetic West Bengal,1950,SEP,176.4
Gangetic West Bengal,1950,OCT,93.3
Gangetic West Bengal,1950,NOV,115.2
Gangetic West Bengal,1950,DEC,0.0
Gangetic West Bengal,1951,JAN,0.0
Gangetic West Bengal,1951,FEB,0.4
Gangetic West Bengal,1951,MAR,62.1
Gangetic West Bengal,1951,APR,13.1
Gangetic West Bengal,1951,MAY,67.4
Gangetic West Bengal,1951,JUN,180.7
Gangetic West Bengal,1951,JUL,253.5
Gangetic West Bengal,1951,AUG,260.3
Gangetic West Bengal,1951,SEP,200.1
Gangetic West Bengal,1951,OCT,140.0
Gangetic West Bengal,1951,NOV,36.0
Gangetic West Bengal,1951,DEC,0.4
Gangetic West Bengal,1952,JAN,0.3
Gangetic West Bengal,1952,FEB,1.1
Gangetic West Bengal,1952,MAR,23.3
Gangetic West Bengal,1952,APR,99.7
Gangetic West Bengal,1952,MAY,77.0
Gangetic West Bengal,1952,JUN,167.4
Gangetic West Bengal,1952,JUL,431.0
Gangetic West Bengal,1952,AUG,244.7
Gangetic West Bengal,1952,SEP,189.1
Gangetic West Bengal,1952,OCT,159.6
Gangetic West Bengal,1952,NOV,2.5
Gangetic West Bengal,1952,DEC,0.0
Gangetic West Bengal,1953,JAN,25.8
Gangetic West Bengal,1953,FEB,14.1
Gangetic West Bengal,1953,MAR,4.8
Gangetic West Bengal,1953,APR,13.6
Gangetic West Bengal,1953,MAY,61.9
Gangetic West Bengal,1953,JUN,311.1
Gangetic West Bengal,1953,JUL,358.3
Gangetic West Bengal,1953,AUG,343.1
Gangetic West Bengal,1953,SEP,278.5
Gangetic West Bengal,1953,OCT,56.0
Gangetic West Bengal,1953,NOV,38.6
Gangetic West Bengal,1953,DEC,0.0
Gangetic West Bengal,1954,JAN,12.3
Gangetic West Bengal,1954,FEB,5.9
Gangetic West Bengal,1954,MAR,0.3
Gangetic West Bengal,1954,APR,11.6
Gangetic West Bengal,1954,MAY,88.6
Gangetic West Bengal,1954,JUN,211.1
Gangetic West Bengal,1954,JUL,201.7
Gangetic West Bengal,1954,AUG,215.1
Gangetic West Bengal,1954,SEP,247.1
Gangetic West Bengal,1954,OCT,56.8
Gangetic West Bengal,1954,NOV,1.5
Gangetic West Bengal,1954,DEC,28.0
Gangetic West Bengal,1955,JAN,2.9
Gangetic West Bengal,1955,FEB,2.3
Gangetic West Bengal,1955,MAR,11.4
Gangetic West Bengal,1955,APR,24.3
Gangetic West Bengal,1955,MAY,48.0
Gangetic West Bengal,1955,JUN,174.7
Gangetic West Bengal,1955,JUL,338.8
Gangetic West Bengal,1955,AUG,251.9
Gangetic West Bengal,1955,SEP,188.1
Gangetic West Bengal,1955,OCT,151.9
Gangetic West Bengal,1955,NOV,73.9
Gangetic West Bengal,1955,DEC,0.1
Gangetic West Bengal,1956,JAN,4.5
Gangetic West Bengal,1956,FEB,33.9
Gangetic West Bengal,1956,MAR,50.7
Gangetic West Bengal,1956,APR,25.6
Gangetic West Bengal,1956,MAY,141.6
Gangetic West Bengal,1956,JUN,343.3
Gangetic West Bengal,1956,JUL,253.9
Gangetic West Bengal,1956,AUG,295.4
Gangetic West Bengal,1956,SEP,391.1
Gangetic West Bengal,1956,OCT,157.6
Gangetic West Bengal,1956,NOV,12.7
Gangetic West Bengal,1956,DEC,3.9
Gangetic West Bengal,1957,JAN,50.2
Gangetic West Bengal,1957,FEB,26.6
Gangetic West Bengal,1957,MAR,8.7
Gangetic West Bengal,1957,APR,6.0
Gangetic West Bengal,1957,MAY,16.4
Gangetic West Bengal,1957,JUN,231.8
Gangetic West Bengal,1957,JUL,312.1
Gangetic West Bengal,1957,AUG,201.1
Gangetic West Bengal,1957,SEP,239.4
Gangetic West Bengal,1957,OCT,38.2
Gangetic West Bengal,1957,NOV,0.1
Gangetic West Bengal,1957,DEC,0.0
Gangetic West Bengal,1958,JAN,12.7
Gangetic West Bengal,1958,FEB,25.6
Gangetic West Bengal,1958,MAR,13.3
Gangetic West Bengal,1958,APR,37.9
Gangetic West Bengal,1958,MAY,58.3
Gangetic West Bengal,1958,JUN,95.2
Gangetic West Bengal,1958,JUL,280.1
Gangetic West Bengal,1958,AUG,215.1
Gangetic West Bengal,1958,SEP,294.7
Gangetic West Bengal,1958,OCT,109.3
Gangetic West Bengal,1958,NOV,8.9
Gangetic West Bengal,1958,DEC,0.0
Gangetic West Bengal,1959,JAN,33.5
Gangetic West Bengal,1959,FEB,12.7
Gangetic West Bengal,1959,MAR,17.3
Gangetic West Bengal,1959,APR,28.2
Gangetic West Bengal,1959,MAY,91.4
Gangetic West Bengal,1959,JUN,208.5
Gangetic West Bengal,1959,JUL,273.3
Gangetic West Bengal,1959,AUG,328.5
Gangetic West Bengal,1959,SEP,487.3
Gangetic West Bengal,1959,OCT,331.2
Gangetic West Bengal,1959,NOV,0.3
Gangetic West Bengal,1959,DEC,0.4
Gangetic West Bengal,1960,JAN,0.6
Gangetic West Bengal,1960,FEB,1.4
Gangetic West Bengal,1960,MAR,30.9
Gangetic West Bengal,1960,APR,0.9
Gangetic West Bengal,1960,MAY,122.3
Gangetic West Bengal,1960,JUN,117.5
Gangetic West Bengal,1960,JUL,336.5
Gangetic West Bengal,1960,AUG,317.4
Gangetic West Bengal,1960,SEP,246.3
Gangetic West Bengal,1960,OCT,71.1
Gangetic West Bengal,1960,NOV,0.6
Gangetic West Bengal,1960,DEC,0.0
Gangetic West Bengal,1961,JAN,11.1
Gangetic West Bengal,1961,FEB,75.8
Gangetic West Bengal,1961,MAR,6.8
Gangetic West Bengal,1961,APR,13.6
Gangetic West Bengal,1961,MAY,91.2
Gangetic West Bengal,1961,JUN,275.0
Gangetic West Bengal,1961,JUL,171.4
Gangetic West Bengal,1961,AUG,252.8
Gangetic West Bengal,1961,SEP,290.9
Gangetic West Bengal,1961,OCT,101.0
Gangetic West Bengal,1961,NOV,0.8
Gangetic West Bengal,1961,DEC,0.1
Gangetic West Bengal,1962,JAN,8.8
Gangetic West Bengal,1962,FEB,13.1
Gangetic West Bengal,1962,MAR,6.0
Gangetic West Bengal,1962,APR,54.5
Gangetic West Bengal,1962,MAY,80.3
Gangetic West Bengal,1962,JUN,185.6
Gangetic West Bengal,1962,JUL,241.1
Gangetic West Bengal,1962,AUG,209.3
Gangetic West Bengal,1962,SEP,233.6
Gangetic West Bengal,1962,OCT,141.0
Gangetic West Bengal,1962,NOV,0.0
Gangetic West Bengal,1962,DEC,0.1
Gangetic West Bengal,1963,JAN,0.4
Gangetic West Bengal,1963,FEB,2.4
Gangetic West Bengal,1963,MAR,5.7
Gangetic West Bengal,1963,APR,61.6
Gangetic West Bengal,1963,MAY,103.6
Gangetic West Bengal,1963,JUN,258.8
Gangetic West Bengal,1963,JUL,277.6
Gangetic West Bengal,1963,AUG,167.1
Gangetic West Bengal,1963,SEP,270.9
Gangetic West Bengal,1963,OCT,131.5
Gangetic West Bengal,1963,NOV,9.5
Gangetic West Bengal,1963,DEC,0.5
Gangetic West Bengal,1964,JAN,2.7
Gangetic West Bengal,1964,FEB,11.1
Gangetic West Bengal,1964,MAR,18.0
Gangetic West Bengal,1964,APR,58.3
Gangetic West Bengal,1964,MAY,84.7
Gangetic West Bengal,1964,JUN,136.2
Gangetic West Bengal,1964,JUL,404.2
Gangetic West Bengal,1964,AUG,211.3
Gangetic West Bengal,1964,SEP,219.9
Gangetic West Bengal,1964,OCT,124.0
Gangetic West Bengal,1964,NOV,8.0
Gangetic West Bengal,1964,DEC,0.0
Gangetic West Bengal,1965,JAN,0.3
Gangetic West Bengal,1965,FEB,33.9
Gangetic West Bengal,1965,MAR,46.5
Gangetic West Bengal,1965,APR,32.8
Gangetic West Bengal,1965,MAY,45.3
Gangetic West Bengal,1965,JUN,227.6
Gangetic West Bengal,1965,JUL,289.6
Gangetic West Bengal,1965,AUG,287.0
Gangetic West Bengal,1965,SEP,220.3
Gangetic West Bengal,1965,OCT,80.1
Gangetic West Bengal,1965,NOV,0.3
Gangetic West Bengal,1965,DEC,0.2
Gangetic West Bengal,1966,JAN,33.1
Gangetic West Bengal,1966,FEB,4.4
Gangetic West Bengal,1966,MAR,5.1
Gangetic West Bengal,1966,APR,18.3
Gangetic West Bengal,1966,MAY,43.4
Gangetic West Bengal,1966,JUN,296.0
Gangetic West Bengal,1966,JUL,168.7
Gangetic West Bengal,1966,AUG,236.6
Gangetic West Bengal,1966,SEP,187.2
Gangetic West Bengal,1966,OCT,84.9
Gangetic West Bengal,1966,NOV,34.7
Gangetic West Bengal,1966,DEC,6.3
Gangetic West Bengal,1967,JAN,52.5
Gangetic West Bengal,1967,FEB,3.3
Gangetic West Bengal,1967,MAR,44.9
Gangetic West Bengal,1967,APR,65.3
Gangetic West Bengal,1967,MAY,53.0
Gangetic West Bengal,1967,JUN,131.6
Gangetic West Bengal,1967,JUL,247.8
Gangetic West Bengal,1967,AUG,368.8
Gangetic West Bengal,1967,SEP,326.2
Gangetic West Bengal,1967,OCT,52.3
Gangetic West Bengal,1967,NOV,1.3
Gangetic West Bengal,1967,DEC,1.4
Gangetic West Bengal,1968,JAN,5.7
Gangetic West Bengal,1968,FEB,7.6
Gangetic West Bengal,1968,MAR,7.7
Gangetic West Bengal,1968,APR,12.6
Gangetic West Bengal,1968,MAY,35.5
Gangetic West Bengal,1968,JUN,368.8
Gangetic West Bengal,1968,JUL,418.2
Gangetic West Bengal,1968,AUG,472.2
Gangetic West Bengal,1968,SEP,115.2
Gangetic West Bengal,1968,OCT,115.9
Gangetic West Bengal,1968,NOV,37.8
Gangetic West Bengal,1968,DEC,0.6
Gangetic West Bengal,1969,JAN,4.7
Gangetic West Bengal,1969,FEB,5.1
Gangetic West Bengal,1969,MAR,20.9
Gangetic West Bengal,1969,APR,80.2
Gangetic West Bengal,1969,MAY,89.0
Gangetic West Bengal,1969,JUN,139.8
Gangetic West Bengal,1969,JUL,276.2
Gangetic West Bengal,1969,AUG,418.0
Gangetic West Bengal,1969,SEP,300.9
Gangetic West Bengal,1969,OCT,45.9
Gangetic West Bengal,1969,NOV,23.2
Gangetic West Bengal,1969,DEC,0.2
Gangetic West Bengal,1970,JAN,10.8
Gangetic West Bengal,1970,FEB,15.1
Gangetic West Bengal,1970,MAR,30.8
Gangetic West Bengal,1970,APR,16.8
Gangetic West Bengal,1970,MAY,63.5
Gangetic West Bengal,1970,JUN,323.2
Gangetic West Bengal,1970,JUL,285.0
Gangetic West Bengal,1970,AUG,219.8
Gangetic West Bengal,1970,SEP,472.6
Gangetic West Bengal,1970,OCT,195.0
Gangetic West Bengal,1970,NOV,15.8
Gangetic West Bengal,1970,DEC,0.0
Gangetic West Bengal,1971,JAN,30.6
Gangetic West Bengal,1971,FEB,14.2
Gangetic West Bengal,1971,MAR,4.8
Gangetic West Bengal,1971,APR,174.2
Gangetic West Bengal,1971,MAY,122.1
Gangetic West Bengal,1971,JUN,260.3
Gangetic West Bengal,1971,JUL,472.5
Gangetic West Bengal,1971,AUG,573.4
Gangetic West Bengal,1971,SEP,252.8
Gangetic West Bengal,1971,OCT,163.5
Gangetic West Bengal,1971,NOV,31.4
Gangetic West Bengal,1971,DEC,0.0
Gangetic West Bengal,1972,JAN,2.8
Gangetic West Bengal,1972,FEB,43.1
Gangetic West Bengal,1972,MAR,4.1
Gangetic West Bengal,1972,APR,16.4
Gangetic West Bengal,1972,MAY,25.1
Gangetic West Bengal,1972,JUN,125.9
Gangetic West Bengal,1972,JUL,288.3
Gangetic West Bengal,1972,AUG,543.2
Gangetic West Bengal,1972,SEP,222.5
Gangetic West Bengal,1972,OCT,59.7
Gangetic West Bengal,1972,NOV,2.1
Gangetic West Bengal,1972,DEC,0.0
Gangetic West Bengal,1973,JAN,1.3
Gangetic West Bengal,1973,FEB,8.9
Gangetic West Bengal,1973,MAR,67.6
Gangetic West Bengal,1973,APR,26.0
Gangetic West Bengal,1973,MAY,134.2
Gangetic West Bengal,1973,JUN,204.2
Gangetic West Bengal,1973,JUL,304.9
Gangetic West Bengal,1973,AUG,335.0
Gangetic West Bengal,1973,SEP,401.6
Gangetic West Bengal,1973,OCT,206.6
Gangetic West Bengal,1973,NOV,20.9
Gangetic West Bengal,1973,DEC,23.9
Gangetic West Bengal,1974,JAN,3.6
Gangetic West Bengal,1974,FEB,0.0
Gangetic West Bengal,1974,MAR,83.1
Gangetic West Bengal,1974,APR,29.8
Gangetic West Bengal,1974,MAY,94.5
Gangetic West Bengal,1974,JUN,96.4
Gangetic West Bengal,1974,JUL,438.5
Gangetic West Bengal,1974,AUG,317.1
Gangetic West Bengal,1974,SEP,262.7
Gangetic West Bengal,1974,OCT,140.3
Gangetic West Bengal,1974,NOV,4.6
Gangetic West Bengal,1974,DEC,0.0
Gangetic West Bengal,1975,JAN,9.9
Gangetic West Bengal,1975,FEB,18.7
Gangetic West Bengal,1975,MAR,10.6
Gangetic West Bengal,1975,APR,38.1
Gangetic West Bengal,1975,MAY,65.8
Gangetic West Bengal,1975,JUN,156.6
Gangetic West Bengal,1975,JUL,364.9
Gangetic West Bengal,1975,AUG,331.1
Gangetic West Bengal,1975,SEP,286.3
Gangetic West Bengal,1975,OCT,141.6
Gangetic West Bengal,1975,NOV,42.6
Gangetic West Bengal,1975,DEC,0.0
