subdivision,year,month,date,rainfall_mm,rainfall_zscore,rainfall_condition,is_dry,dry_episode_length,persistent_drought_signal,environmental_risk_score,environmental_risk_level
Gangetic West Bengal,1978,JAN,1978-01-01,1.4,-0.7559616031111279,BELOW_NORMAL,0,0,0,18.8990400777782,LOW
Gangetic West Bengal,1978,FEB,1978-02-01,21.2,-0.0494941411627177,BELOW_NORMAL,0,0,0,1.2373535290679425,LOW
Gangetic West Bengal,1978,MAR,1978-03-01,50.5,0.7037522701878182,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,APR,1978-04-01,49.8,0.1702350782092518,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,MAY,1978-05-01,116.3,0.1679092863090402,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,JUN,1978-06-01,253.0,0.0695492735161479,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,JUL,1978-07-01,274.1,-0.5797314318360594,BELOW_NORMAL,0,0,0,14.493285795901484,LOW
Gangetic West Bengal,1978,AUG,1978-08-01,349.1,0.4583032747833658,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,SEP,1978-09-01,591.8,3.880350898391625,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,OCT,1978-10-01,148.8,0.4223826056956114,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1978,NOV,1978-11-01,10.3,-0.3646272912988981,BELOW_NORMAL,0,0,0,9.115682282472452,LOW
Gangetic West Bengal,1978,DEC,1978-12-01,6.4,0.0566718748630755,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1979,JAN,1979-01-01,16.0,0.2404377876561783,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1979,FEB,1979-02-01,27.3,0.2037242713665411,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1979,MAR,1979-03-01,8.4,-0.6755540155292501,BELOW_NORMAL,0,0,0,16.88885038823125,LOW
Gangetic West Bengal,1979,APR,1979-04-01,28.0,-0.5154907437751408,BELOW_NORMAL,0,0,0,12.88726859437852,LOW
Gangetic West Bengal,1979,MAY,1979-05-01,22.3,-1.6912131649411597,SEVERE_DRY,1,1,0,47.28032912352899,ELEVATED
Gangetic West Bengal,1979,JUN,1979-06-01,282.9,0.3710414959963705,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1979,JUL,1979-07-01,296.4,-0.3391701329821924,BELOW_NORMAL,0,0,0,8.47925332455481,LOW
Gangetic West Bengal,1979,AUG,1979-08-01,229.6,-1.0132243946123445,DRY,1,1,0,30.330609865308613,MODERATE
Gangetic West Bengal,1979,SEP,1979-09-01,167.0,-0.8747120771278968,BELOW_NORMAL,0,0,0,21.86780192819742,MODERATE
Gangetic West Bengal,1979,OCT,1979-10-01,48.0,-0.8872055689013074,BELOW_NORMAL,0,0,0,22.180139222532684,MODERATE
Gangetic West Bengal,1979,NOV,1979-11-01,11.5,-0.3257735635375401,BELOW_NORMAL,0,0,0,8.144339088438503,LOW
Gangetic West Bengal,1979,DEC,1979-12-01,20.4,1.2112555940884189,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,JAN,1980-01-01,15.5,0.2063145208490788,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,FEB,1980-02-01,22.6,0.0086215600735057,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,MAR,1980-03-01,60.9,1.0444835141654312,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,APR,1980-04-01,21.8,-0.7105136839725369,BELOW_NORMAL,0,0,0,17.76284209931342,LOW
Gangetic West Bengal,1980,MAY,1980-05-01,109.9,0.0413307364366864,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,JUN,1980-06-01,303.6,0.5797668807903713,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,JUL,1980-07-01,403.2,0.8129351009905896,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,AUG,1980-08-01,243.3,-0.8445220592925011,BELOW_NORMAL,0,0,0,21.113051482312528,MODERATE
Gangetic West Bengal,1980,SEP,1980-09-01,181.0,-0.7180009621154833,BELOW_NORMAL,0,0,0,17.95002405288708,LOW
Gangetic West Bengal,1980,OCT,1980-10-01,158.6,0.5497036782258672,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1980,NOV,1980-11-01,0.0,-0.6981217879172209,BELOW_NORMAL,0,0,0,17.453044697930522,LOW
Gangetic West Bengal,1980,DEC,1980-12-01,0.4,-0.4381497190906432,BELOW_NORMAL,0,0,0,10.95374297726608,LOW
Gangetic West Bengal,1981,JAN,1981-01-01,13.7,0.0834707603435204,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,FEB,1981-02-01,63.9,1.723034746542094,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,MAR,1981-03-01,64.8,1.172257730657036,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,APR,1981-04-01,110.8,2.089009167248149,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,MAY,1981-05-01,250.9,2.830014413311986,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,JUN,1981-06-01,321.4,0.7592505450093664,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,JUL,1981-07-01,417.7,0.9693538827565572,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,AUG,1981-08-01,327.7,0.1947828385903262,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,SEP,1981-09-01,250.0,0.0543609618742696,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1981,OCT,1981-10-01,11.6,-1.3601124097279726,DRY,1,1,0,39.00281024319931,MODERATE
Gangetic West Bengal,1981,NOV,1981-11-01,3.8,-0.5750849833395872,BELOW_NORMAL,0,0,0,14.377124583489682,LOW
Gangetic West Bengal,1981,DEC,1981-12-01,72.8,5.5326975146175625,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1982,JAN,1982-01-01,2.4,-0.6877150694969288,BELOW_NORMAL,0,0,0,17.19287673742322,LOW
Gangetic West Bengal,1982,FEB,1982-02-01,35.8,0.5565696003007541,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1982,MAR,1982-03-01,87.2,1.9061404099934336,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1982,APR,1982-04-01,70.9,0.8339421811391,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1982,MAY,1982-05-01,37.1,-1.3985002683613408,DRY,1,1,0,39.96250670903352,MODERATE
Gangetic West Bengal,1982,JUN,1982-06-01,196.0,-0.5052017860615343,BELOW_NORMAL,0,0,0,12.630044651538357,LOW
Gangetic West Bengal,1982,JUL,1982-07-01,224.5,-1.1147915404975763,DRY,1,1,0,32.86978851243941,MODERATE
Gangetic West Bengal,1982,AUG,1982-08-01,308.9,-0.0367210960091663,BELOW_NORMAL,0,0,0,0.9180274002291575,LOW
Gangetic West Bengal,1982,SEP,1982-09-01,101.1,-1.6123736827934725,SEVERE_DRY,1,2,0,50.30934206983681,ELEVATED
Gangetic West Bengal,1982,OCT,1982-10-01,29.2,-1.131454157020574,DRY,1,2,0,38.28635392551435,MODERATE
Gangetic West Bengal,1982,NOV,1982-11-01,17.9,-0.1185536821436308,BELOW_NORMAL,0,0,0,2.9638420535907697,LOW
Gangetic West Bengal,1982,DEC,1982-12-01,0.0,-0.4711378253542245,BELOW_NORMAL,0,0,0,11.778445633855613,LOW
Gangetic West Bengal,1983,JAN,1983-01-01,9.1,-0.2304632942817952,BELOW_NORMAL,0,0,0,5.7615823570448805,LOW
Gangetic West Bengal,1983,FEB,1983-02-01,39.2,0.6977077318744396,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1983,MAR,1983-03-01,47.0,0.589083101541506,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1983,APR,1983-04-01,44.2,-0.0059146742271057,BELOW_NORMAL,0,0,0,0.1478668556776425,LOW
Gangetic West Bengal,1983,MAY,1983-05-01,132.5,0.4883112406734365,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1983,JUN,1983-06-01,188.9,-0.5767935847106841,BELOW_NORMAL,0,0,0,14.419839617767103,LOW
Gangetic West Bengal,1983,JUL,1983-07-01,207.6,-1.2971003275213593,DRY,1,1,0,37.42750818803398,MODERATE
Gangetic West Bengal,1983,AUG,1983-08-01,365.4,0.659022111696755,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1983,SEP,1983-09-01,247.4,0.02525746908625,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1983,OCT,1983-10-01,167.6,0.6666311938148778,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1983,NOV,1983-11-01,1.1,-0.6625058708026428,BELOW_NORMAL,0,0,0,16.56264677006607,LOW
Gangetic West Bengal,1983,DEC,1983-12-01,13.6,0.6504577876075379,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1984,JAN,1984-01-01,19.1,0.4520020418601955,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1984,FEB,1984-02-01,2.6,-0.8216027433011133,BELOW_NORMAL,0,0,0,20.54006858252783,MODERATE
Gangetic West Bengal,1984,MAR,1984-03-01,0.6,-0.93110244851246,BELOW_NORMAL,0,0,0,23.277561212811502,MODERATE
Gangetic West Bengal,1984,APR,1984-04-01,46.6,0.0695780768170474,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1984,MAY,1984-05-01,82.6,-0.4986058903625739,BELOW_NORMAL,0,0,0,12.465147259064349,LOW
Gangetic West Bengal,1984,JUN,1984-06-01,597.1,3.539230670019314,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1984,JUL,1984-07-01,332.7,0.0524161965422644,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1984,AUG,1984-08-01,442.2,1.6047403126138304,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1984,SEP,1984-09-01,196.4,-0.5456187356018282,BELOW_NORMAL,0,0,0,13.640468390045704,LOW
Gangetic West Bengal,1984,OCT,1984-10-01,111.8,-0.0583194028369878,BELOW_NORMAL,0,0,0,1.4579850709246949,LOW
Gangetic West Bengal,1984,NOV,1984-11-01,0.0,-0.6981217879172209,BELOW_NORMAL,0,0,0,17.453044697930522,LOW
Gangetic West Bengal,1984,DEC,1984-12-01,0.0,-0.4711378253542245,BELOW_NORMAL,0,0,0,11.778445633855613,LOW
Gangetic West Bengal,1985,JAN,1985-01-01,10.9,-0.1076195337762368,BELOW_NORMAL,0,0,0,2.69048834440592,LOW
Gangetic West Bengal,1985,FEB,1985-02-01,22.0,-0.0162851690277329,BELOW_NORMAL,0,0,0,0.40712922569332255,LOW
Gangetic West Bengal,1985,MAR,1985-03-01,8.8,-0.6624489676839573,BELOW_NORMAL,0,0,0,16.561224192098933,LOW
Gangetic West Bengal,1985,APR,1985-04-01,24.1,-0.6381664642218899,BELOW_NORMAL,0,0,0,15.954161605547249,LOW
Gangetic West Bengal,1985,MAY,1985-05-01,99.6,-0.1623816172641335,BELOW_NORMAL,0,0,0,4.059540431603337,LOW
Gangetic West Bengal,1985,JUN,1985-06-01,280.4,0.3458331161903318,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1985,JUL,1985-07-01,286.3,-0.4481239051088316,BELOW_NORMAL,0,0,0,11.20309762772079,LOW
Gangetic West Bengal,1985,AUG,1985-08-01,340.6,0.3536339426506166,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1985,SEP,1985-09-01,201.8,-0.4851730198113257,BELOW_NORMAL,0,0,0,12.129325495283142,LOW
Gangetic West Bengal,1985,OCT,1985-10-01,137.2,0.271676030047553,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1985,NOV,1985-11-01,1.8,-0.639841196275184,BELOW_NORMAL,0,0,0,15.996029906879599,LOW
Gangetic West Bengal,1985,DEC,1985-12-01,0.0,-0.4711378253542245,BELOW_NORMAL,0,0,0,11.778445633855613,LOW
Gangetic West Bengal,1986,JAN,1986-01-01,9.6,-0.1963400274746956,BELOW_NORMAL,0,0,0,4.90850068686739,LOW
Gangetic West Bengal,1986,FEB,1986-02-01,6.3,-0.6680112471768088,BELOW_NORMAL,0,0,0,16.70028117942022,LOW
Gangetic West Bengal,1986,MAR,1986-03-01,7.1,-0.7181454210264518,BELOW_NORMAL,0,0,0,17.953635525661298,LOW
Gangetic West Bengal,1986,APR,1986-04-01,48.5,0.1293431713936688,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1986,MAY,1986-05-01,146.1,0.7572906591521887,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1986,JUN,1986-06-01,227.9,-0.1835428597364805,BELOW_NORMAL,0,0,0,4.5885714934120125,LOW
Gangetic West Bengal,1986,JUL,1986-07-01,313.4,-0.1557825957393339,BELOW_NORMAL,0,0,0,3.8945648934833472,LOW
Gangetic West Bengal,1986,AUG,1986-08-01,181.2,-1.6092238858152927,SEVERE_DRY,1,1,0,45.23059714538232,ELEVATED
Gangetic West Bengal,1986,SEP,1986-09-01,522.2,3.101272783758484,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1986,OCT,1986-10-01,201.5,1.107058169200151,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1986,NOV,1986-11-01,106.4,2.7469087402565218,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1986,DEC,1986-12-01,20.6,1.2277496472202098,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1987,JAN,1987-01-01,1.8,-0.7286629896654483,BELOW_NORMAL,0,0,0,18.216574741636208,LOW
Gangetic West Bengal,1987,FEB,1987-02-01,7.1,-0.6348022750418241,BELOW_NORMAL,0,0,0,15.870056876045602,LOW
Gangetic West Bengal,1987,MAR,1987-03-01,18.9,-0.3315465095903139,BELOW_NORMAL,0,0,0,8.288662739757848,LOW
Gangetic West Bengal,1987,APR,1987-04-01,76.6,1.0132374648689637,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1987,MAY,1987-05-01,91.7,-0.3186270147628204,BELOW_NORMAL,0,0,0,7.96567536907051,LOW
Gangetic West Bengal,1987,JUN,1987-06-01,146.9,-1.000294365452134,DRY,1,1,0,30.007359136303347,MODERATE
Gangetic West Bengal,1987,JUL,1987-07-01,427.4,1.073992654006894,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1987,AUG,1987-08-01,473.0,1.984012716106616,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1987,SEP,1987-09-01,262.6,0.1954009653854421,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1987,OCT,1987-10-01,34.1,-1.067793620755446,DRY,1,1,0,31.69484051888615,MODERATE
Gangetic West Bengal,1987,NOV,1987-11-01,43.7,0.7168014647255663,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1987,DEC,1987-12-01,7.7,0.1638832202197145,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,JAN,1988-01-01,1.7,-0.7354876430268683,BELOW_NORMAL,0,0,0,18.38719107567171,LOW
Gangetic West Bengal,1988,FEB,1988-02-01,22.9,0.0210749246241248,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,MAR,1988-03-01,53.5,0.8020401290275142,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,APR,1988-04-01,45.3,0.0286861700014643,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,MAY,1988-05-01,109.3,0.029463997386153,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,JUN,1988-06-01,508.8,2.6488706952700274,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,JUL,1988-07-01,299.9,-0.3014138753145451,BELOW_NORMAL,0,0,0,7.535346882863628,LOW
Gangetic West Bengal,1988,AUG,1988-08-01,292.6,-0.2374399329225554,BELOW_NORMAL,0,0,0,5.9359983230638855,LOW
Gangetic West Bengal,1988,SEP,1988-09-01,207.1,-0.425846669128055,BELOW_NORMAL,0,0,0,10.646166728201376,LOW
Gangetic West Bengal,1988,OCT,1988-10-01,100.4,-0.2064275892497345,BELOW_NORMAL,0,0,0,5.160689731243362,LOW
Gangetic West Bengal,1988,NOV,1988-11-01,39.5,0.5808134175608132,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1988,DEC,1988-12-01,0.5,-0.4299026925247479,BELOW_NORMAL,0,0,0,10.747567313118697,LOW
Gangetic West Bengal,1989,JAN,1989-01-01,0.4,-0.824208136725327,BELOW_NORMAL,0,0,0,20.605203418133176,MODERATE
Gangetic West Bengal,1989,FEB,1989-02-01,4.9,-0.726126948413032,BELOW_NORMAL,0,0,0,18.153173710325802,LOW
Gangetic West Bengal,1989,MAR,1989-03-01,6.1,-0.7509080406396839,BELOW_NORMAL,0,0,0,18.772701015992098,LOW
Gangetic West Bengal,1989,APR,1989-04-01,5.4,-1.2263808161075846,DRY,1,1,0,35.659520402689616,MODERATE
Gangetic West Bengal,1989,MAY,1989-05-01,173.6,1.30118286563496,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1989,JUN,1989-06-01,318.2,0.726983818857637,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1989,JUL,1989-07-01,414.5,0.9348338757461369,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1989,AUG,1989-08-01,291.4,-0.2522167798118853,BELOW_NORMAL,0,0,0,6.305419495297132,LOW
Gangetic West Bengal,1989,SEP,1989-09-01,284.2,0.4371838285474513,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1989,OCT,1989-10-01,105.5,-0.1401686637492952,BELOW_NORMAL,0,0,0,3.50421659373238,LOW
Gangetic West Bengal,1989,NOV,1989-11-01,3.7,-0.5783227939863671,BELOW_NORMAL,0,0,0,14.458069849659177,LOW
Gangetic West Bengal,1989,DEC,1989-12-01,18.3,1.0380680362046175,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,JAN,1990-01-01,2.2,-0.7013643762197688,BELOW_NORMAL,0,0,0,17.53410940549422,LOW
Gangetic West Bengal,1990,FEB,1990-02-01,62.2,1.6524656807552514,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,MAR,1990-03-01,119.0,2.947991713694212,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,APR,1990-04-01,79.3,1.0981668097936363,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,MAY,1990-05-01,147.6,0.7869575067785217,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,JUN,1990-06-01,268.2,0.222816222736863,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,JUL,1990-07-01,520.2,2.075072857309088,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,AUG,1990-08-01,236.3,-0.9307203328135888,BELOW_NORMAL,0,0,0,23.26800832033972,MODERATE
Gangetic West Bengal,1990,SEP,1990-09-01,300.7,0.6218790712406531,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,OCT,1990-10-01,174.2,0.7523780385801522,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,NOV,1990-11-01,47.9,0.8527895118903192,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1990,DEC,1990-12-01,3.5,-0.1824918955478885,BELOW_NORMAL,0,0,0,4.562297388697212,LOW
Gangetic West Bengal,1991,JAN,1991-01-01,27.8,1.0457468843037274,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,FEB,1991-02-01,11.4,-0.456304049816281,BELOW_NORMAL,0,0,0,11.407601245407024,LOW
Gangetic West Bengal,1991,MAR,1991-03-01,41.7,0.4154412175913764,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,APR,1991-04-01,34.5,-0.3110312096972255,BELOW_NORMAL,0,0,0,7.775780242430637,LOW
Gangetic West Bengal,1991,MAY,1991-05-01,66.1,-0.8249412142522368,BELOW_NORMAL,0,0,0,20.62353035630592,MODERATE
Gangetic West Bengal,1991,JUN,1991-06-01,257.4,0.1139160219747758,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,JUL,1991-07-01,381.2,0.5756100527939492,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,AUG,1991-08-01,331.3,0.2391133792583144,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,SEP,1991-09-01,249.2,0.0454060410164173,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,OCT,1991-10-01,125.6,0.120969454399495,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1991,NOV,1991-11-01,15.6,-0.1930233270195669,BELOW_NORMAL,0,0,0,4.8255831754891725,LOW
Gangetic West Bengal,1991,DEC,1991-12-01,67.5,5.095605106625111,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1992,JAN,1992-01-01,14.0,0.1039447204277802,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1992,FEB,1992-02-01,49.5,1.1252732481123682,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1992,MAR,1992-03-01,0.1,-0.947483758319076,BELOW_NORMAL,0,0,0,23.687093957976902,MODERATE
Gangetic West Bengal,1992,APR,1992-04-01,25.0,-0.6098566825803324,BELOW_NORMAL,0,0,0,15.24641706450831,LOW
Gangetic West Bengal,1992,MAY,1992-05-01,127.0,0.3795327993768823,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1992,JUN,1992-06-01,239.9,-0.0625426366674947,BELOW_NORMAL,0,0,0,1.5635659166873674,LOW
Gangetic West Bengal,1992,JUL,1992-07-01,407.6,0.8604001106299181,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1992,AUG,1992-08-01,254.1,-0.7115304372885376,BELOW_NORMAL,0,0,0,17.78826093221344,LOW
Gangetic West Bengal,1992,SEP,1992-09-01,226.6,-0.2075704732179074,BELOW_NORMAL,0,0,0,5.189261830447685,LOW
Gangetic West Bengal,1992,OCT,1992-10-01,66.2,-0.6507521484879748,BELOW_NORMAL,0,0,0,16.26880371219937,LOW
Gangetic West Bengal,1992,NOV,1992-11-01,4.4,-0.5556581194589083,BELOW_NORMAL,0,0,0,13.891452986472707,LOW
Gangetic West Bengal,1992,DEC,1992-12-01,0.2,-0.4546437722224338,BELOW_NORMAL,0,0,0,11.366094305560845,LOW
Gangetic West Bengal,1993,JAN,1993-01-01,0.3,-0.8310327900867469,BELOW_NORMAL,0,0,0,20.775819752168672,MODERATE
Gangetic West Bengal,1993,FEB,1993-02-01,3.8,-0.7717892850986362,BELOW_NORMAL,0,0,0,19.294732127465906,LOW
Gangetic West Bengal,1993,MAR,1993-03-01,40.8,0.3859548599394674,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,APR,1993-04-01,78.6,1.0761480907390917,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,MAY,1993-05-01,116.2,0.1659314964672848,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,JUN,1993-06-01,328.5,0.8308423436585165,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,JUL,1993-07-01,280.0,-0.516085168910597,BELOW_NORMAL,0,0,0,12.902129222764923,LOW
Gangetic West Bengal,1993,AUG,1993-08-01,357.7,0.5642040108235588,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,SEP,1993-09-01,421.4,1.9729527556691049,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,OCT,1993-10-01,94.2,-0.2869776555443863,BELOW_NORMAL,0,0,0,7.174441388609658,LOW
Gangetic West Bengal,1993,NOV,1993-11-01,38.2,0.5387218791526754,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1993,DEC,1993-12-01,0.0,-0.4711378253542245,BELOW_NORMAL,0,0,0,11.778445633855613,LOW
Gangetic West Bengal,1994,JAN,1994-01-01,23.8,0.7727607498469311,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1994,FEB,1994-02-01,48.8,1.0962153974942563,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1994,MAR,1994-03-01,7.3,-0.7115928971038054,BELOW_NORMAL,0,0,0,17.789822427595134,LOW
Gangetic West Bengal,1994,APR,1994-04-01,63.7,0.60746392800664,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1994,MAY,1994-05-01,98.0,-0.194026254732222,BELOW_NORMAL,0,0,0,4.8506563683055495,LOW
Gangetic West Bengal,1994,JUN,1994-06-01,310.1,0.6453086682860719,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1994,JUL,1994-07-01,426.1,1.0599689011589113,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1994,AUG,1994-08-01,294.4,-0.215274662588562,BELOW_NORMAL,0,0,0,5.38186656471405,LOW
Gangetic West Bengal,1994,SEP,1994-09-01,166.1,-0.8847863630929806,BELOW_NORMAL,0,0,0,22.119659077324517,MODERATE
Gangetic West Bengal,1994,OCT,1994-10-01,82.9,-0.4337866473394773,BELOW_NORMAL,0,0,0,10.844666183486932,LOW
Gangetic West Bengal,1994,NOV,1994-11-01,9.6,-0.387291965826357,BELOW_NORMAL,0,0,0,9.682299145658925,LOW
Gangetic West Bengal,1994,DEC,1994-12-01,0.0,-0.4711378253542245,BELOW_NORMAL,0,0,0,11.778445633855613,LOW
Gangetic West Bengal,1995,JAN,1995-01-01,20.2,0.5270732288358143,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1995,FEB,1995-02-01,30.1,0.3199556738389878,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1995,MAR,1995-03-01,8.7,-0.6657252296452806,BELOW_NORMAL,0,0,0,16.643130741132016,LOW
Gangetic West Bengal,1995,APR,1995-04-01,10.1,-1.0785408453127845,DRY,1,1,0,31.96352113281961,MODERATE
Gangetic West Bengal,1995,MAY,1995-05-01,202.9,1.880675289269331,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1995,JUN,1995-06-01,185.4,-0.6120853164391383,BELOW_NORMAL,0,0,0,15.302132910978457,LOW
Gangetic West Bengal,1995,JUL,1995-07-01,401.1,0.7902813463900016,NORMAL_OR_WET,0,0,0,0.0,LOW
Gangetic West Bengal,1995,AUG,1995-08-01,413.0,1.245170371640151,NORMAL_OR_WET,0,0,0,0.0,LOW
